symbol,month,formation_day,entry_day,expiration,strike,spot_formation,moneyness,hv,return_1m,call_iv_formation,put_iv_formation,call_mid_formation,put_mid_formation,spot_entry,spot_at_expiry,call_bid,call_ask,call_volume,call_delta,put_bid,put_ask,put_volume,put_delta,iv,call_mid,put_mid,call_payoff,put_payoff,signal,year,earnings_in_hold,decile,straddle,call_hedged,put_hedged,call_naked,put_naked,stock
LNC,2022-08-01,2022-08-22,2022-08-23,2022-09-16,47.5,47.620000000000005,0.9974800503989919,0.4089482299020386,-0.02365746355435392,0.38330000000000003,0.38230000000000003,2.0,1.8,48.160000000000004,48.04,2.15,2.35,1,0.5813,1.4000000000000001,1.55,26,-0.4174,0.38280000000000003,2.25,1.475,0.5399999999999991,0.0,0.06607591119579614,2022,false,6,-0.85503355704698,-0.06371015755508702,-0.07068124071464306,-0.7600000000000003,-1.0,-0.002491694352159568
LOW,2022-08-01,2022-08-22,2022-08-23,2022-09-16,210.0,209.99,1.0000476213153007,0.3108944843102259,0.13092921497593732,0.29400000000000004,0.2911,6.6,6.225,207.47,191.81,5.0,5.3,305,0.45790000000000003,7.2,7.45,196,-0.5425,0.29255000000000003,5.15,7.325,0.0,18.189999999999998,0.06081798363167956,2022,false,6,0.4581162324649295,0.02248973247375892,0.019765598165960706,-1.0,1.4832764505119451,-0.07548079240372096
LRCX,2022-08-01,2022-08-22,2022-08-23,2022-09-16,460.0,457.57000000000005,1.0053106628494,0.47144166262891823,0.017149071300993468,0.46190000000000003,0.4637,21.25,23.05,463.97,409.22,22.95,24.0,11,0.5577,18.400000000000002,19.25,22,-0.44220000000000004,0.4628,23.475,18.825000000000003,0.0,50.77999999999997,0.01850037190703624,2022,false,4,0.20047281323876986,0.03000273260404132,0.03457503632688028,-1.0,1.6974767596281524,-0.11800331918011941
LUMN,2022-08-01,2022-08-22,2022-08-23,2022-09-16,10.5,10.71,0.9803921568627451,0.3984594019371716,0.015052024537581837,0.2363,0.42960000000000004,0.395,0.375,10.88,8.8,0.46,0.52,28,0.7509,0.27,0.31,54,-0.3458,0.33295,0.49,0.29000000000000004,0.0,1.6999999999999993,0.17961328728724602,2022,false,10,1.1794871794871784,0.13957044669959812,0.1704551287366395,-1.0,4.862068965517238,-0.19117647058823528
LUV,2022-08-01,2022-08-22,2022-08-23,2022-09-16,37.5,37.47,1.00080064051241,0.3741923361438122,-0.07132091298588791,0.38520000000000004,0.38230000000000003,1.52,1.4849999999999999,37.47,34.730000000000004,1.44,1.49,116,0.5221,1.41,1.45,143,-0.4778,0.38375000000000004,1.4649999999999999,1.43,0.0,2.769999999999996,-0.025221365913019045,2022,false,2,-0.04317789291882679,-0.0019032950830660954,0.001594565525377402,-1.0,0.9370629370629344,-0.07312516680010661
LVS,2022-08-01,2022-08-22,2022-08-23,2022-09-16,36.5,36.6,0.9972677595628415,0.5627227474470701,-0.06325696258718486,0.4409,0.4428,1.7650000000000001,1.6150000000000002,36.88,38.64,1.85,1.93,2,0.5639000000000001,1.3800000000000001,1.46,35,-0.43560000000000004,0.44185,1.8900000000000001,1.42,2.1400000000000006,0.0,0.24181659319050974,2022,false,10,-0.3534743202416917,-0.039270029691168606,-0.037366124698940746,0.13227513227513255,-1.0,0.04772234273318876
LYB,2022-08-01,2022-08-22,2022-08-23,2022-09-16,89.8,88.05,1.0198750709823963,0.31792722464094897,0.014298213275910526,0.2441,0.3759,1.55,4.35,90.21000000000001,77.15,2.3000000000000003,2.5,128,0.5524,2.85,3.1,42,-0.45530000000000004,0.31,2.4000000000000004,2.975,0.0,12.649999999999991,0.025250205779716373,2022,false,4,1.3534883720930218,0.10149990710913248,0.08465344081187759,-1.0,3.252100840336132,-0.144773306728744
LYV,2022-08-01,2022-08-22,2022-08-23,2022-09-16,92.5,91.38000000000001,1.0122565112716129,0.4619573133850443,-0.002186271093824143,0.41400000000000003,0.406,3.5,4.4,92.81,87.43,4.0,4.2,15,0.5392,3.5,3.7,87,-0.4607,0.41000000000000003,4.1,3.6,0.0,5.069999999999993,0.1193153318442125,2022,false,8,-0.3415584415584424,-0.02609973299176343,-0.021756232375180623,-1.0,0.40833333333333144,-0.05796789139101388
MA,2022-08-01,2022-08-22,2022-08-23,2022-09-16,345.0,345.51,0.9985239211600243,0.3340671560899442,0.004728827042682293,0.29400000000000004,0.2933,11.125,10.05,340.89000000000004,315.13,7.8,8.1,383,0.45480000000000004,11.4,12.05,59,-0.5438000000000001,0.29365,7.949999999999999,11.725000000000001,0.0,29.870000000000005,0.12895345693464266,2022,false,8,0.5181702668360866,0.02560154083740462,0.02098777975647009,-1.0,1.547547974413646,-0.07556689841297792
MAR,2022-08-01,2022-08-22,2022-08-23,2022-09-16,160.0,157.92000000000002,1.0131712259371832,0.3649346007962077,0.045404943054712286,0.3266,0.3309,4.550000000000001,6.45,158.64000000000001,154.92000000000002,4.5,4.8,1043,0.48190000000000005,5.6000000000000005,5.8,996,-0.5187,0.32875,4.65,5.7,0.0,5.079999999999984,0.10442057813579719,2022,false,8,-0.5091787439613542,-0.03979647741399361,-0.028976741086207784,-1.0,-0.10877192982456418,-0.02344931921331317
MCD,2022-08-01,2022-08-22,2022-08-23,2022-09-16,262.5,262.95,0.9982886480319453,0.18460785623342435,0.03466900387057858,0.1486,0.19590000000000002,4.525,4.95,260.54,254.91000000000003,3.15,3.35,12,0.4451,5.95,6.15,29,-0.5376000000000001,0.17225000000000001,3.25,6.050000000000001,0.0,7.589999999999975,0.06928696941363888,2022,false,6,-0.18387096774193823,-0.006601411184751434,-0.010174689335147863,-1.0,0.2545454545454502,-0.02160896599370532
MCHP,2022-08-01,2022-08-22,2022-08-23,2022-09-16,67.5,68.09,0.9913349977970333,0.42374158047139876,0.05076008674463908,0.4016,0.39640000000000003,3.2,2.475,69.12,65.7,3.5,3.8000000000000003,3,0.6192000000000001,1.85,2.0,6,-0.3804,0.399,3.6500000000000004,1.925,0.0,1.7999999999999972,0.06016237251335921,2022,false,6,-0.6771300448430498,-0.039141023508481795,-0.05053354127442652,-1.0,-0.0649350649350664,-0.04947916666666674
MCO,2022-08-01,2022-08-22,2022-08-23,2022-09-16,300.0,304.43,0.9854482146963177,0.287479982271473,0.02990771177139824,0.28350000000000003,0.28350000000000003,11.6,6.7,298.6,280.29,6.8,8.700000000000001,3,0.49520000000000003,7.7,9.700000000000001,1,-0.5047,0.28350000000000003,7.75,8.700000000000001,0.0,19.70999999999998,0.013941107763701499,2022,false,3,0.19817629179331164,0.009400105854604657,0.011097271313250223,-1.0,1.2655172413793077,-0.06131949095780309
MDLZ,2022-08-01,2022-08-22,2022-08-23,2022-09-16,65.0,64.51,1.0075957215935514,0.19335871251236209,0.039847168830322,0.19010000000000002,0.1918,1.1,1.5,63.720000000000006,60.300000000000004,0.6,0.75,5967,0.3514,1.75,1.9000000000000001,5508,-0.6537000000000001,0.19095,0.675,1.8250000000000002,0.0,4.699999999999996,0.012535464201131274,2022,false,3,0.8799999999999983,0.0242578262282255,0.014704787836195027,-1.0,1.575342465753422,-0.053672316384180796
MDT,2022-08-01,2022-08-22,2022-08-23,2022-09-16,93.0,93.09,0.999033193683532,0.2349057851096677,0.025788927148956683,0.2565,0.2551,2.615,2.3600000000000003,90.22,90.25,0.78,0.9500000000000001,14,0.298,3.3000000000000003,3.5500000000000003,13,-0.7126,0.2558,0.865,3.4250000000000003,0.0,2.75,-0.08521136981520483,2022,true,1,-0.35897435897435903,-0.03358651773828082,-0.00965243370480956,-1.0,-0.197080291970803,0.0003325205054311997
MGM,2022-08-01,2022-08-22,2022-08-23,2022-09-16,34.0,33.77,1.0068107787977494,0.47038350517347166,0.0875229892525561,0.44620000000000004,0.44430000000000003,1.49,1.6600000000000001,34.300000000000004,33.36,1.67,1.73,5,0.5587,1.31,1.37,14,-0.44110000000000005,0.44525000000000003,1.7,1.34,0.0,0.6400000000000006,0.05491240826725008,2022,false,5,-0.7894736842105261,-0.06727334466750749,-0.06767773363619205,-1.0,-0.5223880597014922,-0.02740524781341125
MHK,2022-08-01,2022-08-22,2022-08-23,2022-09-16,115.0,112.93,1.0183299389002036,0.41844676038959455,-0.1771723976897141,0.38570000000000004,0.37360000000000004,3.7,5.45,112.97,99.85000000000001,3.1,3.9,2,0.4515,5.3,6.0,8,-0.5428000000000001,0.37965000000000004,3.5,5.65,0.0,15.149999999999991,0.09729989086015656,2022,false,7,0.6557377049180317,0.05101844600324308,0.03551530357211858,-1.0,1.681415929203538,-0.11613702752943256
MKC,2022-08-01,2022-08-22,2022-08-23,2022-09-16,90.0,90.34,0.9962364401151206,0.2324674783576929,0.07145486425211216,0.2126,0.19990000000000002,2.25,1.65,89.03,79.14,1.4000000000000001,1.55,2,0.439,2.1,2.3000000000000003,46,-0.5658000000000001,0.20625000000000002,1.475,2.2,0.0,10.86,0.11966131199734797,2022,false,8,1.955102040816326,0.07622369757162947,0.05828520073754722,-1.0,3.9363636363636356,-0.11108615073570705
MMM,2022-08-01,2022-08-22,2022-08-23,2022-09-16,142.0,141.59,1.0028956847234973,0.22264254349917317,0.05420063569885151,0.25980000000000003,0.2722,3.75,4.125,141.75,116.61,3.45,3.85,30,0.5112,3.9,4.1,48,-0.4874,0.266,3.6500000000000004,4.0,0.0,25.39,-0.17792876736066598,2022,false,1,2.318954248366013,0.13371923165234276,0.12500882828389243,-1.0,5.3475,-0.17735449735449738
MNST,2022-08-01,2022-08-22,2022-08-23,2022-09-16,90.0,89.59,1.004576403616475,0.28031581829702856,-0.05936975576145191,0.26180000000000003,0.2597,2.325,2.575,90.16000000000001,87.24000000000001,2.4,2.6,1912,0.5329,2.05,2.3000000000000003,1821,-0.46690000000000004,0.26075000000000004,2.5,2.175,0.0,2.759999999999991,0.07235479615109797,2022,false,6,-0.4096256684491998,-0.02072468556367211,-0.01758155912767978,-1.0,0.2689655172413752,-0.03238686779059452
MOS,2022-08-01,2022-08-22,2022-08-23,2022-09-16,55.0,55.36,0.9934971098265896,0.5033038448980381,0.15018456682231524,0.4853,0.5124000000000001,3.0250000000000004,2.7300000000000004,57.25,52.2,4.15,4.2,412,0.6515000000000001,1.95,2.0300000000000002,736,-0.35350000000000004,0.49885,4.175000000000001,1.9900000000000002,0.0,2.799999999999997,0.00888860376981171,2022,false,3,-0.5458231954582324,-0.026716027578711467,-0.043871715132463275,-1.0,0.4070351758793953,-0.0882096069868995
MPC,2022-08-01,2022-08-22,2022-08-23,2022-09-16,100.0,100.42,0.9958175662218681,0.34460967995491243,0.15909216583643035,0.38520000000000004,0.38280000000000003,4.325,3.725,103.49000000000001,95.65,6.0,6.3,105,0.6577000000000001,2.45,2.58,32,-0.3421,0.384,6.15,2.515,0.0,4.349999999999994,-0.10823013847950991,2022,false,1,-0.4979803808424704,-0.016048227634839526,-0.022338816584192213,-1.0,0.7296222664015881,-0.07575611170161367
MPWR,2022-08-01,2022-08-22,2022-08-23,2022-09-16,500.0,491.64000000000004,1.0170043120982832,0.5560740477091533,0.11909583255988188,0.4837,0.47340000000000004,21.4,28.45,497.51000000000005,417.96000000000004,22.0,26.3,2,0.514,21.6,27.7,1,-0.4878,0.47855000000000003,24.15,24.65,0.0,82.03999999999996,0.1501407660740962,2022,false,9,0.6811475409836059,0.07228349907289432,0.06952132612990695,-1.0,2.3281947261663274,-0.15989628349178908
MRK,2022-08-01,2022-08-22,2022-08-23,2022-09-16,91.0,91.16000000000001,0.9982448442299253,0.24713673471109365,0.011585058130537569,0.2058,0.2534,2.1100000000000003,2.26,90.2,87.72,1.5,1.61,72,0.4536,2.61,2.71,33,-0.5328,0.22960000000000003,1.5550000000000002,2.66,0.0,3.280000000000001,0.07360310083896193,2022,false,7,-0.22182680901542084,-0.010926703746876208,-0.013828152849765473,-1.0,0.23308270676691767,-0.02749445676274953
MRNA,2022-08-01,2022-08-22,2022-08-23,2022-09-16,142.0,142.47,0.9967010598722538,0.7994905621832801,-0.13780385578620002,0.6274000000000001,0.6316,9.65,9.025,143.78,137.74,10.05,10.35,6,0.5663,7.9,8.25,17,-0.4335,0.6295000000000001,10.2,8.075,0.0,4.259999999999991,0.23904887407112613,2022,false,10,-0.7668946648426818,-0.09518813785745077,-0.09137795877854601,-1.0,-0.47244582043343764,-0.04200862428710528
MRO,2022-08-01,2022-08-22,2022-08-23,2022-09-16,24.5,24.650000000000002,0.9939148073022311,0.5140785729539769,0.1251631429540056,0.5679000000000001,0.5632,1.55,1.355,25.71,26.220000000000002,2.15,2.22,47,0.6593,0.87,0.91,12,-0.33740000000000003,0.56555,2.185,0.89,1.7200000000000024,0.0,-0.0954225895357751,2022,false,1,-0.4406504065040643,-0.05426415704119897,-0.07506110582887601,-0.21281464530892336,-1.0,0.019836639439906767
MS,2022-08-01,2022-08-22,2022-08-23,2022-09-16,88.0,88.46000000000001,0.9947999095636445,0.304096514747518,0.07060102411504475,0.28140000000000004,0.2822,2.9050000000000002,2.315,88.3,87.43,2.71,2.83,1,0.5413,2.24,2.34,96,-0.45840000000000003,0.28180000000000005,2.77,2.29,0.0,0.5699999999999932,0.07614753427676524,2022,false,7,-0.8873517786561278,-0.051060024487644025,-0.04954338326624072,-1.0,-0.7510917030567715,-0.009852774631936456
MSFT,2022-08-01,2022-08-22,2022-08-23,2022-09-16,277.5,277.75,0.9990999099909991,0.30322233505992635,0.06465613981555324,0.26940000000000003,0.2602,8.15,7.2,276.44,244.74,7.15,7.9,301,0.501,7.8,8.0,510,-0.4998,0.26480000000000004,7.525,7.9,0.0,32.75999999999999,0.13549149143793882,2022,false,9,1.1238249594813605,0.06380551362953629,0.06172839337128873,-1.0,3.1468354430379737,-0.11467226161192301
MSI,2022-08-01,2022-08-22,2022-08-23,2022-09-16,250.0,248.66000000000003,1.0053888844204937,0.2774048629670159,0.11720008005505934,0.23120000000000002,0.25620000000000004,5.550000000000001,7.15,246.17000000000002,239.20000000000002,3.7,4.8,6,0.4177,7.0,8.6,1,-0.5805,0.24370000000000003,4.25,7.8,0.0,10.799999999999983,0.1295400776186808,2022,false,8,-0.10373443983402642,-0.013579793678144778,-0.006941428690727754,-1.0,0.38461538461538236,-0.028313766909046634
MTCH,2022-08-01,2022-08-22,2022-08-23,2022-09-16,59.0,58.620000000000005,1.0064824292050494,0.5822008263777709,-0.2085026051803443,0.5453,0.5503,3.2,3.5250000000000004,57.75,55.370000000000005,2.57,2.72,26,0.4693,3.7,3.85,10,-0.5314,0.5478000000000001,2.645,3.7750000000000004,0.0,3.6299999999999955,0.060905193886846676,2022,false,6,-0.4345794392523371,-0.062479507463586804,-0.040905251520818565,-1.0,-0.03841059602649133,-0.041212121212121144
MU,2022-08-01,2022-08-22,2022-08-23,2022-09-16,58.5,58.31,1.003258446235637,0.4487645547943716,-0.04984309226357543,0.435,0.42700000000000005,2.605,2.6550000000000002,57.86,52.85,2.2,2.25,56,0.48600000000000004,2.75,2.81,229,-0.5138,0.43100000000000005,2.225,2.7800000000000002,0.0,5.649999999999999,0.040390283254932435,2022,false,5,0.1288711288711284,0.008104279751735435,0.00910107483379405,-1.0,1.0323741007194238,-0.08658831662633937
NCLH,2022-08-01,2022-08-22,2022-08-23,2022-09-16,12.5,12.55,0.99601593625498,0.704700246488587,0.04731714600791104,0.6937,0.6859000000000001,0.94,0.86,12.850000000000001,15.31,1.07,1.1400000000000001,26,0.5995,0.7000000000000001,0.74,288,-0.4001,0.6898,1.105,0.72,2.8100000000000005,0.0,0.021370829608218234,2022,false,4,0.5397260273972606,0.03489086658861966,0.04508328805031655,1.5429864253393668,-1.0,0.1914396887159533
NDAQ,2022-08-01,2022-08-22,2022-08-23,2022-09-16,185.0,185.83,0.9955335521713393,0.24845044404680647,0.073855498636232,0.218,0.2424,4.800000000000001,4.15,184.32000000000002,61.010000000000005,3.6,4.3,15,0.49570000000000003,4.2,4.9,27,-0.503,0.23020000000000002,3.95,4.550000000000001,0.0,123.99,0.07629490902723934,2022,false,7,13.58705882352941,0.6540431459064728,0.590307656686574,-1.0,26.250549450549446,-0.6689995659722222
NEE,2022-08-01,2022-08-22,2022-08-23,2022-09-16,87.5,88.54,0.9882538965439349,0.276237116318248,0.09830766529386942,0.21530000000000002,0.2626,2.625,1.875,87.98,84.79,2.1,2.2,205,0.5633,1.9000000000000001,2.05,98,-0.44430000000000003,0.23895,2.1500000000000004,1.975,0.0,2.7099999999999937,0.14500528895822296,2022,false,9,-0.3430303030303046,-0.007447362358485634,-0.016615732990289508,-1.0,0.3721518987341741,-0.03625824050920656
NEM,2022-08-01,2022-08-22,2022-08-23,2022-09-16,44.0,43.82,1.004107713372889,0.3472522438628122,-0.1593532668368178,0.3134,0.4179,1.385,1.975,44.550000000000004,43.71,1.71,1.78,32,0.5846,1.53,1.61,151,-0.4267,0.36565000000000003,1.745,1.57,0.0,0.28999999999999915,-0.05162514829542997,2022,false,2,-0.9125188536953246,-0.05160457682704539,-0.07961462592479852,-1.0,-0.8152866242038221,-0.018855218855218903
NFLX,2022-08-01,2022-08-22,2022-08-23,2022-09-16,227.5,226.54000000000002,1.004237662223007,0.6824771578485082,0.027295980757532978,0.4888,0.4843,11.275,11.775,224.55,240.13000000000002,9.700000000000001,9.9,113,0.4869,12.3,12.55,273,-0.513,0.48655000000000004,9.8,12.425,12.630000000000024,0.0,0.3383893868772046,2022,false,10,-0.4317210348706402,-0.047781973075468616,-0.0347319348232612,0.2887755102040839,-1.0,0.06938321086617694
NKE,2022-08-01,2022-08-22,2022-08-23,2022-09-16,110.0,110.34,0.9969186151894145,0.34525804411240396,0.01111831374913291,0.3052,0.33080000000000004,3.7750000000000004,3.55,110.68,104.12,3.85,4.05,72,0.554,3.25,3.4,210,-0.44720000000000004,0.31800000000000006,3.95,3.325,0.0,5.8799999999999955,0.08224070862202404,2022,false,7,-0.19175257731958828,-0.005504236602685297,-0.007168196585697612,-1.0,0.7684210526315776,-0.05926996747379831
NOW,2022-08-01,2022-08-22,2022-08-23,2022-09-16,460.0,459.71000000000004,1.0006308324813469,0.5138404174023499,0.02855193508826504,0.4481,0.4455,21.700000000000003,21.15,459.99,425.8,20.7,21.7,2,0.5278,19.3,20.900000000000002,137,-0.47250000000000003,0.4468,21.2,20.1,0.0,34.19999999999999,0.13980167807385224,2022,false,9,-0.17191283292978232,-0.014236299525194923,-0.00865367820016639,-1.0,0.7014925373134322,-0.07432770277614731
NRG,2022-08-01,2022-08-22,2022-08-23,2022-09-16,42.0,42.1,0.997624703087886,0.320231046709039,0.16685976107059097,0.3115,0.3149,1.4500000000000002,1.3,41.89,43.870000000000005,1.1500000000000001,1.3,61,0.5087,1.2,1.3,5,-0.49150000000000005,0.31320000000000003,1.225,1.25,1.8700000000000045,0.0,0.02220079211113224,2022,false,4,-0.2444444444444427,-0.018035152879270672,-0.012675984428727768,0.5265306122449016,-1.0,0.04726665075196945
NTAP,2022-08-01,2022-08-22,2022-08-23,2022-09-16,73.0,73.03,0.999589209913734,0.3061465435481429,0.05300277665774274,0.4042,0.406,3.1500000000000004,3.0250000000000004,73.28,68.68,3.1,3.3000000000000003,5,0.541,2.8000000000000003,2.95,35,-0.45890000000000003,0.4051,3.2,2.875,0.0,4.319999999999993,-0.28007006240837573,2022,true,1,-0.2888888888888901,-0.019520102907216758,-0.01824333608962209,-1.0,0.5026086956521716,-0.06277292576419202
NUE,2022-08-01,2022-08-22,2022-08-23,2022-09-16,135.0,135.41,0.996972158629348,0.4569313355740793,0.12198281796469342,0.42450000000000004,0.42600000000000005,6.300000000000001,5.7,137.46,117.08000000000001,7.15,7.45,83,0.5928,4.5,4.7,5,-0.4068,0.42525,7.300000000000001,4.6,0.0,17.919999999999987,0.07185589794456682,2022,false,6,0.5058823529411753,0.0644494303313841,0.08310511747702282,-1.0,2.895652173913041,-0.14826131238178375
NVDA,2022-08-01,2022-08-22,2022-08-23,2022-09-16,170.0,170.34,0.998003992015968,0.5984696344392629,-0.01659281802801721,0.5673,0.5621,10.375,9.675,171.81,131.98000000000002,10.75,10.85,527,0.5619000000000001,8.65,8.75,1736,-0.4379,0.5647,10.8,8.7,0.0,38.01999999999998,0.058081170923951375,2022,true,6,0.9497435897435889,0.13506498405021708,0.14151853494248595,-1.0,3.3701149425287342,-0.23182585414120238
NWL,2022-08-01,2022-08-22,2022-08-23,2022-09-16,20.0,20.5,0.975609756097561,0.3812932360575848,0.01523745381961639,0.2832,0.38280000000000003,0.9,0.575,20.77,16.3,1.0,1.1500000000000001,32,0.7192000000000001,0.4,0.55,2,-0.3282,0.333,1.0750000000000002,0.47500000000000003,0.0,3.6999999999999993,0.13542623756387862,2022,false,9,1.3870967741935476,0.15435745085547023,0.24108817213620828,-1.0,6.789473684210524,-0.21521425132402494
NXPI,2022-08-01,2022-08-22,2022-08-23,2022-09-16,175.0,172.52,1.014375144910735,0.4257025439702491,-0.015072482314435965,0.4001,0.4248,6.2,8.850000000000001,173.94,159.94,6.3,6.7,1,0.5013000000000001,7.7,8.1,3,-0.4954,0.41245,6.5,7.9,0.0,15.060000000000002,0.031625862479087274,2022,false,4,0.04583333333333339,0.006421622094801544,0.002385460782365674,-1.0,0.9063291139240508,-0.08048752443371276
O,2022-08-01,2022-08-22,2022-08-23,2022-09-16,72.5,71.79,1.0098899568184982,0.20779812693739186,0.006147846665546224,0.1655,0.19970000000000002,0.9750000000000001,1.8250000000000002,70.61,64.31,0.45,0.55,340,0.281,2.4,2.6,178,-0.6805,0.1826,0.5,2.5,0.0,8.189999999999998,0.12926909668784936,2022,false,8,1.729999999999999,0.06567773497382037,0.027751673315020806,-1.0,2.275999999999999,-0.08922248973233249
ODFL,2022-08-01,2022-08-22,2022-08-23,2022-09-16,290.0,291.91,0.9934568873968003,0.37538140002617376,0.04537713321351078,0.3634,0.387,12.25,10.600000000000001,291.95,254.03,10.5,12.1,1,0.5548000000000001,8.6,9.8,2,-0.44570000000000004,0.3752,11.3,9.2,0.0,35.97,0.000483358712857096,2022,false,3,0.7546341463414634,0.06462976391525375,0.07083624878936129,-1.0,2.9097826086956524,-0.1298852543243706
OGN,2022-08-01,2022-08-22,2022-08-23,2022-09-16,30.0,30.37,0.9878169245966414,0.30595766155606957,-0.051029841840416625,0.2944,0.30610000000000004,1.15,0.775,29.92,28.610000000000003,0.7000000000000001,0.9500000000000001,14,0.5072,0.7000000000000001,0.9500000000000001,55,-0.49360000000000004,0.30025,0.8250000000000001,0.8250000000000001,0.0,1.389999999999997,0.01883127049165445,2022,false,4,-0.15757575757575948,-0.011189077061416492,-0.005233971667190974,-1.0,0.684848484848481,-0.04378342245989297
OKE,2022-08-01,2022-08-22,2022-08-23,2022-09-16,62.5,63.5,0.984251968503937,0.3170825862646698,0.09076932401029673,0.2924,0.28900000000000003,2.5250000000000004,1.4,64.8,60.220000000000006,3.2,3.4,48,0.7084,0.85,1.05,41,-0.2957,0.2907,3.3,0.95,0.0,2.279999999999994,0.08687045687606365,2022,false,7,-0.4635294117647073,-0.0013033420085100764,-0.0012085706784624953,-1.0,1.3999999999999937,-0.07067901234567886
ORCL,2022-08-01,2022-08-22,2022-08-23,2022-09-16,76.0,76.46000000000001,0.9939837823698665,0.3211188288024496,0.02061383774509352,0.3801,0.37620000000000003,3.325,2.71,76.41,68.83,3.3000000000000003,3.4,70,0.5471,2.8000000000000003,2.84,285,-0.45280000000000004,0.37815,3.35,2.8200000000000003,0.0,7.170000000000002,-0.16347970448771199,2022,true,1,0.16207455429497597,0.02072657837066298,0.02452736682184151,-1.0,1.542553191489362,-0.09920167517340661
ORLY,2022-08-01,2022-08-22,2022-08-23,2022-09-16,720.0,724.38,0.9939534498467655,0.29188318787166845,0.05123662320897068,0.2745,0.2619,23.55,17.1,720.09,693.51,17.400000000000002,19.5,8,0.5227,12.0,17.400000000000002,66,-0.4772,0.2682,18.450000000000003,14.700000000000001,0.0,26.49000000000001,0.08462070984736036,2022,false,7,-0.20090497737556545,-0.012730124385316658,-0.0024948612014522864,-1.0,0.8020408163265311,-0.03691205266008424
PAYC,2022-08-01,2022-08-22,2022-08-23,2022-09-16,370.0,367.89000000000004,1.0057354100410447,0.4902683865224055,0.12540599864817192,0.4368,0.40990000000000004,16.05,16.55,368.69,349.6,14.8,16.5,4,0.5141,15.4,17.0,5,-0.48610000000000003,0.42335,15.65,16.2,0.0,20.399999999999977,0.14675370866512316,2022,false,9,-0.3594976452119316,-0.03355979393574796,-0.025993468259979245,-1.0,0.25925925925925797,-0.051777916406737345
PAYX,2022-08-01,2022-08-22,2022-08-23,2022-09-16,135.0,135.94,0.9930851846402825,0.2575391592893886,0.10459249784128014,0.233,0.24020000000000002,3.9,2.85,135.0,120.13000000000001,3.0,3.4,2,0.5218,2.8000000000000003,3.1,32,-0.4781,0.23660000000000003,3.2,2.95,0.0,14.86999999999999,0.0848008319075344,2022,false,7,1.417886178861787,0.06780134735214068,0.07127579692859304,-1.0,4.040677966101692,-0.1101481481481481
PCAR,2022-08-01,2022-08-22,2022-08-23,2022-09-16,90.0,90.48,0.9946949602122015,0.2581148797515632,0.06565910159749215,0.23852,0.24926,2.575,2.05,90.63000000000001,85.14,2.4,2.85,1304,0.5668000000000001,1.55,2.2,1302,-0.4334,0.24389,2.625,1.875,0.0,4.859999999999999,0.05668745220175597,2022,false,6,0.07999999999999985,0.009985457927571386,0.014716270153974068,-1.0,1.5919999999999996,-0.060575968222443044
PENN,2022-08-01,2022-08-22,2022-08-23,2022-09-16,33.0,32.86,1.0042604990870359,0.6329590225124029,-0.02790878811707692,0.5867,0.5757,1.97,2.025,33.11,30.560000000000002,1.8900000000000001,1.98,12,0.5416000000000001,1.73,1.8,23,-0.45840000000000003,0.5811999999999999,1.935,1.7650000000000001,0.0,2.4399999999999977,0.0853107529851721,2022,false,7,-0.34054054054054117,-0.03462567861129233,-0.02915250908005756,-1.0,0.3824362606232281,-0.07701600724856528
PEP,2022-08-01,2022-08-22,2022-08-23,2022-09-16,177.5,178.45000000000002,0.994676379938358,0.17834553088723049,0.050806766052421376,0.1395,0.19390000000000002,3.25,3.02,178.37,166.97,3.0500000000000003,3.35,45,0.5764,2.96,3.25,42,-0.4403,0.16670000000000001,3.2,3.105,0.0,10.530000000000001,0.06752706363063488,2022,false,6,0.6701030927835054,0.03384074371091783,0.02946522992508042,-1.0,2.3913043478260874,-0.06391209284072441
PFE,2022-08-01,2022-08-22,2022-08-23,2022-09-16,49.0,48.900000000000006,1.002044989775051,0.30537960376707624,-0.046547901470284925,0.2626,0.2543,1.335,1.315,48.010000000000005,46.03,0.89,0.93,361,0.4038,1.77,1.83,200,-0.5987,0.25845,0.91,1.8,0.0,2.969999999999999,0.16685335360470233,2022,false,9,0.09594095940959368,-0.005979291030013385,-0.0005050487357625511,-1.0,0.6499999999999992,-0.04124140803999177
PG,2022-08-01,2022-08-22,2022-08-23,2022-09-16,149.0,149.33,0.9977901292439563,0.206632899802161,0.043174141448926937,0.185,0.1826,3.1750000000000003,2.575,146.45000000000002,138.28,1.6300000000000001,1.78,58,0.3744,3.95,4.2,48,-0.6233000000000001,0.18380000000000002,1.705,4.075,0.0,10.719999999999999,0.11709557804609894,2022,false,8,0.8546712802768164,0.02548377551581274,0.016282332283264863,-1.0,1.6306748466257663,-0.055786958006145526
PGR,2022-08-01,2022-08-22,2022-08-23,2022-09-16,125.0,125.94000000000001,0.9925361283150705,0.24078665811786218,0.12456515334543872,0.24450000000000002,0.2434,3.8,2.6500000000000004,124.4,124.89,2.6,2.8000000000000003,27,0.4889,2.9,3.2,49,-0.5118,0.24395,2.7,3.05,0.0,0.10999999999999943,-0.013051980849459799,2022,false,3,-0.9808695652173914,-0.05057817421999901,-0.04030728176178158,-1.0,-0.9639344262295084,0.003938906752411597
